Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
10,515000,,Appartement à vendre,,3.0,2.0,Étage 4/6,F,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/aligre-gare-de-lyon/270103223.htm,48.8491,2.371086
11,445000,9271.0,Appartement à vendre,48.0,2.0,1.0,Étage 1/4,D,"Pereire-Malesherbes, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/pereire-malesherbes/268136543.htm,48.885145,2.30759
12,425000,8869.0,Appartement à vendre,47.9,,2.0,3ème étage,D,"Buttes Chaumont, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/267842223.htm,48.879089,2.387287
13,460000,9020.0,Appartement à vendre,51.0,3.0,2.0,RDC,D,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/268787167.htm,48.820915,2.325529
14,700000,8750.0,Appartement à vendre,80.0,4.0,2.0,Étage 1/6,D,Paris 2ème arrondissement (75002),75002.0,https://www.seloger.com/annonces/achat/appartement/paris-2eme-75/269382729.htm,48.867669,2.341157
15,245000,6806.0,Appartement à vendre,36.0,2.0,1.0,3ème étage,F,"Danube-Porte des Lilas, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/273283533.htm,48.877773,2.407867
16,620000,10279.0,Appartement à vendre,60.3,3.0,2.0,Étage 4/7,E,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/268599949.htm,48.851482,2.297194
17,142000,10187.0,Appartement à vendre,13.9,1.0,,Étage 3/4,D,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/epinettes-bessieres/264139177.htm,48.894817,2.315999
18,130000,13684.0,Appartement à vendre,9.5,1.0,,Étage 1/6,D,"Pernety, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/pernety/248385791.htm,48.834015,2.317962
19,1660000,9765.0,Appartement à vendre,170.0,6.0,3.0,Étage 1/2,D,"Enfants Rouges, Paris 3ème arrondissement (75003)",75003.0,https://www.bellesdemeures.com/265695971/detail.htm,48.862489,2.359316
