Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
26.0,550000.0,12791.0,Appartement à vendre,43.0,2.0,1.0,2ème étage,E,"Île Saint Louis, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/ile-saint-louis/273094359.htm,,
27.0,799000.0,11097.0,Appartement à vendre,72.0,4.0,2.0,Étage 2/7,D,"Emeriau-Zola, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/emeriau-zola/272962911.htm,,
28.0,330000.0,11000.0,Duplex à vendre,30.0,2.0,1.0,RDC/5,,"Lafayette-Richer, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/lafayette-richer/272951527.htm,,
29.0,385000.0,10694.0,Appartement à vendre,36.0,2.0,1.0,Étage 4/6,,"Belleville-Saint Maur, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/belleville-saint-maur/272671671.htm,,
0.0,489555.0,5440.0,Appartement à vendre,90.0,4.0,3.0,Étage 3/30,B,"Flandre-Aubervilliers, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/270825027.htm,,
1.0,3050000.0,21034.0,Appartement à vendre,145.0,4.0,2.0,Étage 3/3,E,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/272404739/detail.htm,,
2.0,530000.0,9815.0,Appartement à vendre,54.0,3.0,1.0,Étage 1/6,E,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272329853.htm,,
3.0,1850000.0,18493.0,Appartement à vendre,100.0,4.0,2.0,Étage 3/5,C,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/272178969/detail.htm,,
4.0,945000.0,11473.0,Appartement à vendre,82.4,4.0,3.0,Étage 1/7,D,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.bellesdemeures.com/272137727/detail.htm,,
5.0,515000.0,10300.0,Appartement à vendre,50.0,3.0,2.0,Étage 1/6,F,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/272001845.htm,,
6.0,2250000.0,17717.0,Appartement à vendre,127.0,9.0,4.0,Étage 3/3,C,"Saint Germain des Prés, Paris 6ème arrondissement (75006)",75006.0,https://www.bellesdemeures.com/271769059/detail.htm,,
7.0,215000.0,10729.0,Appartement à vendre,20.0,1.0,,Étage 6/6,D,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/chaillot/271540813.htm,,
8.0,955000.0,11369.0,Appartement à vendre,84.0,4.0,3.0,Étage 6/10,B,Paris 13ème arrondissement (75013),75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271513631.htm,,
9.0,3150000.0,8275.0,Maison à vendre,380.7,10.0,6.0,,E,"Pernety, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/271450285/detail.htm,,
10.0,950000.0,8950.0,Appartement à vendre,106.2,5.0,2.0,Étage 2/10,E,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/271424215.htm,,
11.0,3950000.0,15442.0,Appartement à vendre,255.8,7.0,4.0,Étage 1/6,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/271160159/detail.htm,,
12.0,590000.0,14750.0,Appartement à vendre,40.0,2.0,1.0,Étage 1/4,D,"Raspail-Montparnasse, Paris 14ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/273185207.htm,,
13.0,1580000.0,10327.0,Appartement à vendre,153.0,5.0,3.0,Étage 2/6,E,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273185183/detail.htm,,
14.0,449000.0,7080.0,Appartement à vendre,63.4,2.0,2.0,Étage 4/9,C,"Flandre-Aubervilliers, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/271586981.htm,,
15.0,950000.0,10556.0,Appartement à vendre,90.0,4.0,3.0,Étage 2/10,D,"République-Saint Ambroise, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/republique-saint-ambroise/271354337.htm,,
16.0,435000.0,14846.0,Appartement à vendre - neuf,29.3,1.0,,9ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
17.0,595000.0,11355.0,Appartement à vendre - neuf,52.4,2.0,,1er étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
18.0,658000.0,12533.0,Appartement à vendre - neuf,52.5,2.0,,6ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
19.0,645000.0,12286.0,Appartement à vendre - neuf,52.5,2.0,,5ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
20.0,395000.0,13481.0,Appartement à vendre - neuf,29.3,1.0,,5ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
21.0,620000.0,11832.0,Appartement à vendre - neuf,52.4,2.0,,3ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
22.0,637000.0,11731.0,Appartement à vendre - neuf,54.3,2.0,,3ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
23.0,556000.0,12870.0,Appartement à vendre - neuf,43.2,2.0,,5ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
24.0,650000.0,11971.0,Appartement à vendre - neuf,54.3,2.0,,4ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
25.0,503000.0,11644.0,Appartement à vendre - neuf,43.2,2.0,,1er étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
26.0,431000.0,13726.0,Appartement à vendre - neuf,31.4,1.0,,1er étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
27.0,545000.0,12616.0,Appartement à vendre - neuf,43.2,2.0,,4ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
28.0,428000.0,14608.0,Appartement à vendre - neuf,29.3,1.0,,8ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
29.0,608000.0,11603.0,Appartement à vendre - neuf,52.4,2.0,,2ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
0.0,583000.0,14014.0,Appartement à vendre - neuf,41.6,1.0,,6ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
1.0,403000.0,13754.0,Appartement à vendre - neuf,29.3,1.0,,6ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
2.0,539000.0,12957.0,Appartement à vendre - neuf,41.6,1.0,,2ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
3.0,624000.0,11492.0,Appartement à vendre - neuf,54.3,2.0,,2ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
4.0,527000.0,12668.0,Appartement à vendre - neuf,41.6,1.0,,1er étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
5.0,549000.0,13197.0,Appartement à vendre - neuf,41.6,1.0,,3ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
6.0,572000.0,13750.0,Appartement à vendre - neuf,41.6,1.0,,5ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,,
7.0,1215000.0,11785.0,Loft à vendre - neuf,103.1,4.0,,,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/231682517/,,
8.0,1073000.0,10773.0,Loft à vendre - neuf,99.6,4.0,,,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/231682517/,,
9.0,868000.0,11682.0,Loft à vendre - neuf,74.3,3.0,,,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/231682517/,,
10.0,1089000.0,10978.0,Loft à vendre - neuf,99.2,4.0,,,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/231682517/,,
11.0,810000.0,12462.0,Appartement à vendre - neuf,65.0,3.0,2.0,Étage 5/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272334911.htm,,
12.0,1095000.0,18250.0,Appartement à vendre,60.0,2.0,1.0,Étage 6/6,D,"Parc Monceau, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/265099191/detail.htm,,
13.0,876000.0,11587.0,Appartement à vendre,75.6,3.0,2.0,Étage 1/6,E,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271600665.htm,,
14.0,370000.0,10244.0,Appartement à vendre - Résidence senior,36.1,1.0,,Étage 3/9,C,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/alleray-procession/271590825.htm,,
15.0,545000.0,13625.0,Appartement à vendre,40.0,2.0,1.0,Étage 1/5,D,Paris 4ème arrondissement (75004),75004.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271586897.htm,,
16.0,515000.0,6203.0,Appartement à vendre,83.0,4.0,3.0,Étage 2/30,E,"Bassin de la Villette, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bassin-de-la-villette/270907919.htm,,
17.0,315000.0,13798.0,Appartement à vendre,22.8,1.0,,Étage 1/1,F,"Arsenal, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/arsenal/273610783.htm,,
18.0,1780000.0,11558.0,Appartement à vendre,154.0,5.0,4.0,Étage 3/3,D,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/trudaine-maubeuge/273610313.htm,,
19.0,525000.0,13125.0,Appartement à vendre,40.0,2.0,1.0,Étage 3/5,C,"Saint Gervais, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273609487.htm,,
20.0,350000.0,9881.0,Appartement à vendre,35.4,2.0,1.0,Étage 3/5,E,"République-Saint Ambroise, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273609507.htm,,
21.0,716000.0,15234.0,Appartement à vendre - neuf,47.0,2.0,1.0,Étage 9/10,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/273606723.htm,,
22.0,650000.0,15854.0,Appartement à vendre - neuf,41.0,2.0,1.0,8 étages,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/273606719.htm,,
23.0,1250000.0,11574.0,Appartement à vendre - neuf,108.0,5.0,,RDC,A,Paris 16ème arrondissement (75016),75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/273605925.htm,,
24.0,1180000.0,12553.0,Appartement à vendre,94.0,3.0,2.0,Étage 8/14,C,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273605441/detail.htm,,
25.0,1315000.0,10837.0,Appartement à vendre,121.3,3.0,3.0,Étage 5/10,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273605465/detail.htm,,
26.0,1650000.0,9917.0,Appartement à vendre,166.4,7.0,4.0,RDC/7,F,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273605407/detail.htm,,
27.0,400000.0,9302.0,Appartement à vendre,43.0,3.0,2.0,RDC/6,E,"Vaugirard-Parc des Expositions, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger-bureaux-commerces.com/annonce/detail/direct/273604695,,
28.0,288750.0,8493.0,Appartement à vendre,34.0,1.0,1.0,RDC/6,E,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger-bureaux-commerces.com/annonce/detail/direct/273603899,,
29.0,1015000.0,15859.0,Appartement à vendre - neuf,64.0,3.0,2.0,2ème étage,C,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273602433.htm,,
0.0,680000.0,10149.0,Appartement à vendre,67.0,3.0,2.0,Étage 1/9,D,"Cambronne-Garibaldi, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273594225.htm,,
1.0,565000.0,11630.0,Appartement à vendre - Première occupation,48.6,2.0,1.0,Étage 10/10,D,"Violet Commerce, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/violet-commerce/273563437.htm,,
2.0,2390000.0,9762.0,Loft à vendre,244.8,5.0,3.0,RDC/6,D,"Val de Grace, Paris 5ème arrondissement (75005)",75005.0,https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/val-de-grace/273563155.htm,,
3.0,1666000.0,16227.0,Appartement à vendre - neuf,102.7,4.0,3.0,,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/213483361/,,
4.0,2090000.0,12222.0,Appartement à vendre,171.0,4.0,3.0,Étage 4/7,D,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-nord/273558615.htm,,
5.0,510000.0,7083.0,Appartement à vendre,72.0,3.0,,Étage 4/12,D,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/273558591.htm,,
6.0,420000.0,9333.0,Appartement à vendre,45.0,2.0,1.0,Étage 4/4,E,"Pernety, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/pernety/273558573.htm,,
7.0,599000.0,8205.0,Appartement à vendre,73.0,4.0,2.0,Étage 4/8,E,"Montsouris Dareau, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/montsouris-dareau/273558597.htm,,
8.0,1000000.0,13699.0,Maison à vendre,73.0,4.0,2.0,,E,"Buttes Chaumont, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/maison/paris-19eme-75/buttes-chaumont/273556121.htm,,
9.0,558000.0,12682.0,Appartement à vendre,44.0,2.0,1.0,Étage 3/4,E,"Arsenal, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/arsenal/273555421.htm,,
10.0,1350000.0,13706.0,Appartement à vendre,98.5,5.0,3.0,Étage 2/6,D,"Mairie, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/273552231/detail.htm,,
11.0,229000.0,12053.0,Appartement à vendre,19.0,1.0,,Étage 1/6,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273549883.htm,,
12.0,995000.0,15719.0,Appartement à vendre,63.3,2.0,1.0,RDC/8,E,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273529633/detail.htm,,
13.0,1880000.0,14315.0,Appartement à vendre,131.3,5.0,4.0,Étage 3/6,E,"Sainte Avoie, Paris 3ème arrondissement (75003)",75003.0,https://www.bellesdemeures.com/273493723/detail.htm,,
14.0,1960000.0,15073.0,Appartement à vendre,130.0,3.0,2.0,Étage 2/5,D,"Hoche-Friedland, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/273479875/detail.htm,,
15.0,1390000.0,11002.0,Appartement à vendre,126.3,3.0,1.0,5ème étage,C,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273478239.htm,,
16.0,1100000.0,9924.0,Appartement à vendre,110.8,5.0,3.0,RDC/8,E,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273474505/detail.htm,,
17.0,875000.0,14113.0,Appartement à vendre,62.0,2.0,1.0,2ème étage,C,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/273462221.htm,,
18.0,1295000.0,15935.0,Appartement à vendre,81.3,4.0,2.0,Étage 4/5,C,"Saint Victor, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/273470547/detail.htm,,
19.0,1395000.0,21406.0,Appartement à vendre,65.2,3.0,2.0,Étage 1/3,F,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273470541/detail.htm,,
20.0,2898000.0,18221.0,Appartement à vendre,159.1,6.0,4.0,RDC/6,F,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273469979/detail.htm,,
21.0,2100000.0,26482.0,Appartement à vendre - Première occupation,79.3,3.0,1.0,Étage 2/5,E,"Invalides, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273469973/detail.htm,,
22.0,1980000.0,27428.0,Appartement à vendre,72.2,3.0,1.0,Étage 1/1,D,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273469983/detail.htm,,
23.0,117320.0,6518.0,Appartement à vendre,18.0,1.0,,,C,"Pont de Flandre, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/pont-de-flandre/273460373.htm,,
24.0,749000.0,14980.0,Appartement à vendre,50.0,2.0,1.0,Étage 8/10,,"Porte Dauphine, Paris 16ème arrondissement (75116)",75116.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/273450775.htm,,
25.0,346500.0,10380.0,Appartement à vendre,33.4,2.0,1.0,Étage 2/4,C,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/273450665.htm,,
26.0,433000.0,10912.0,Appartement à vendre,39.7,2.0,1.0,Étage 1/5,E,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/273450655.htm,,
27.0,1250000.0,12035.0,Appartement à vendre - neuf,103.9,4.0,3.0,,,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273442671.htm,,
28.0,521000.0,16651.0,Appartement à vendre,31.3,2.0,,Étage 1/8,E,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273407231/detail.htm,,
29.0,3990000.0,12955.0,Appartement à vendre,308.0,6.0,4.0,Étage 2/5,E,"Legendre-Lévis, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/legendre-levis/273388857.htm,,
0.0,723000.0,9269.0,Appartement à vendre,78.0,3.0,2.0,Étage 2/8,E,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-sud/273380873.htm,,
1.0,270000.0,10223.0,Appartement à vendre,26.4,2.0,1.0,Étage 1/4,E,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/jardin-de-reuilly/273360533.htm,,
2.0,1960000.0,12564.0,Appartement à vendre,156.0,5.0,3.0,Étage 1/8,D,"Porte Dauphine, Paris 16ème arrondissement (75116)",75116.0,https://www.bellesdemeures.com/273356035/detail.htm,,
3.0,1985000.0,15880.0,Appartement à vendre,125.0,4.0,2.0,Étage 5/6,C,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273356067/detail.htm,,
4.0,898000.0,16327.0,Appartement à vendre,55.0,2.0,1.0,2ème étage,D,"Enfants Rouges, Paris 3ème arrondissement (75003)",75003.0,https://www.bellesdemeures.com/273355487/detail.htm,,
5.0,395000.0,11286.0,Appartement à vendre,35.0,2.0,1.0,5ème étage,D,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273355463.htm,,
6.0,869000.0,10470.0,Appartement à vendre,83.0,4.0,2.0,Étage 6/7,D,"Georges Brassens, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273355465.htm,,
7.0,620000.0,10000.0,Appartement à vendre,62.0,3.0,2.0,Étage 4/4,C,"Bièvres Sud Tolbiac, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/bievres-sud-tolbiac/273353393.htm,,
8.0,459000.0,9367.0,Appartement à vendre,49.0,3.0,2.0,Étage 5/12,C,"Olympiades-Choisy, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/olympiades-choisy/273353395.htm,,
9.0,5300000.0,16251.0,Appartement à vendre,326.1,7.0,5.0,Étage 2/4,C,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273347509/detail.htm,,
10.0,2340000.0,11681.0,Appartement à vendre,200.3,6.0,4.0,Étage 1/6,D,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273307441/detail.htm,,
11.0,1125002.0,17578.0,Appartement à vendre - neuf,64.0,3.0,2.0,5ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/273276199.htm,,
12.0,499074.0,8756.0,Appartement à vendre - neuf,57.0,3.0,2.0,7ème étage,,"Charles-Hermite-Evangile, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273276607.htm,,
13.0,1090002.0,16769.0,Appartement à vendre - neuf,65.0,3.0,2.0,2ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273276201.htm,,
14.0,781002.0,11657.0,Appartement à vendre - neuf,67.0,3.0,2.0,4ème étage,,"Amiraux-Simplon-Poissonniers, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273276705.htm,,
15.0,1230002.0,19839.0,Appartement à vendre - neuf,62.0,3.0,2.0,1er étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273276197.htm,,
16.0,440002.0,9167.0,Appartement à vendre - neuf,48.0,3.0,2.0,5ème étage,,"Charles-Hermite-Evangile, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/charles-hermite-evangile/273276455.htm,,
17.0,880002.0,16604.0,Appartement à vendre - neuf,53.0,3.0,2.0,1er étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273276459.htm,,
18.0,879002.0,12380.0,Appartement à vendre - neuf,71.0,3.0,2.0,3ème étage,,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273276807.htm,,
19.0,1041002.0,16524.0,Appartement à vendre - neuf,63.0,3.0,2.0,2ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/273275389.htm,,
20.0,784002.0,13754.0,Appartement à vendre - neuf,57.0,3.0,2.0,3ème étage,,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273274499.htm,,
21.0,452062.0,9418.0,Appartement à vendre - neuf,48.0,3.0,2.0,6ème étage,,"Charles-Hermite-Evangile, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/charles-hermite-evangile/273275757.htm,,
22.0,1110002.0,16818.0,Appartement à vendre - neuf,66.0,3.0,2.0,5ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273274867.htm,,
23.0,1056002.0,16500.0,Appartement à vendre - neuf,64.0,3.0,2.0,2ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/273274679.htm,,
24.0,420236.0,8941.0,Appartement à vendre - neuf,47.0,3.0,2.0,3ème étage,,"Charles-Hermite-Evangile, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/charles-hermite-evangile/273276055.htm,,
25.0,1076002.0,17079.0,Appartement à vendre - neuf,63.0,3.0,2.0,3ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/273275171.htm,,
26.0,896000.0,9143.0,Appartement à vendre,98.0,4.0,3.0,Étage 22/29,D,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273262949.htm,,
